epoch,loss
1,6.856533370834013
2,4.602135560287724
3,3.3627687471987064
4,2.6267379920613085
5,2.182172766664392
6,1.901272610541134
7,1.7151566381643204
8,1.584501536955517
9,1.4838150997794688
10,1.4011197785420801
11,1.3373041506141112
12,1.2881733852853874
13,1.232051947272282
14,1.1959737026511026
15,1.160653747141153
16,1.1346589861149283
17,1.1092712799384237
18,1.0883655138010195
19,1.0678741046519162
20,1.0475201738588469
